company_name,domain,sector,employee_band,country,hq_city,annual_revenue_band,founded_year,funding_stage,crm_platform,monthly_ad_spend_band,ad_platforms,is_hiring,open_roles
Cobalt Logistics SAS,cobalt-logistics.example,Logistics,51-200,FR,Paris,£10m-£50m,2001,Series A,Pipedrive,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",True,9
Juniper Retail Ltd,juniper-retail.example,Retail,1-10,UK,London,under £1m,2000,Seed,Spreadsheet,none,[],True,3
Alder Clinics Ltd,alder-clinics.example,Healthcare,1-10,UK,Manchester,under £1m,1997,Seed,Pipedrive,none,[],False,0
Dunmore Advisory Ltd,dunmore-advisory.example,Professional services,1-10,UK,London,under £1m,2022,Bootstrapped,HubSpot,under £5k,"[""Google Ads""]",False,0
Zephyr Couriers BV,zephyr-couriers.example,Logistics,201-1000,NL,Rotterdam,£50m-£250m,1978,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",True,26
Kestrel Pharma Inc,kestrel-pharma.example,Healthcare,1-10,US,Chicago,under £1m,2020,Seed,Spreadsheet,under £5k,"[""Meta Ads""]",False,0
Rosewood Fabrication Ltd,rosewood-fabrication.example,Manufacturing,11-50,UK,London,£1m-£10m,2001,Series A,Spreadsheet,£5k-£25k,"[""LinkedIn Ads"", ""TikTok Ads""]",False,0
Clearwater Capital GmbH,clearwater-capital.example,Financial services,11-50,DE,Berlin,£1m-£10m,2004,Series B,Pipedrive,under £5k,"[""Google Ads""]",False,0
Tidewater Legal BV,tidewater-legal.example,Professional services,51-200,NL,Amsterdam,£10m-£50m,2013,Series A,Salesforce,under £5k,"[""Google Ads""]",False,0
Elmstead Transport Ltd,elmstead-transport.example,Logistics,201-1000,UK,London,£50m-£250m,2008,Series B,Salesforce,under £5k,"[""LinkedIn Ads""]",True,21
Hawthorn Consulting SAS,hawthorn-consulting.example,Professional services,1-10,FR,Lyon,under £1m,1998,Seed,Spreadsheet,under £5k,"[""Google Ads""]",False,0
Nimbus Lending GmbH,nimbus-lending.example,Financial services,11-50,DE,Hamburg,£1m-£10m,2022,Seed,Pipedrive,none,[],True,2
Ivywood Components Ltd,ivywood-components.example,Manufacturing,1-10,UK,Bristol,£1m-£10m,2020,Seed,Spreadsheet,none,[],False,0
Pinecrest Components Ltd,pinecrest-components.example,Manufacturing,51-200,UK,Leeds,£10m-£50m,2019,Series B,HubSpot,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",True,7
Nettlefield Labs Ltd,nettlefield-labs.example,Software,11-50,UK,Leeds,£1m-£10m,1998,Series A,HubSpot,under £5k,"[""LinkedIn Ads""]",True,6
Heron Health SAS,heron-health.example,Healthcare,1000+,FR,Lille,£250m+,2024,Bootstrapped,Pipedrive,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Cedar Capital Ltd,cedar-capital.example,Financial services,201-1000,UK,Bristol,£50m-£250m,1974,Series C+,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,15
Kelvin Industries Inc,kelvin-industries.example,Manufacturing,1-10,US,New York,under £1m,2016,Bootstrapped,Spreadsheet,under £5k,"[""Microsoft Ads""]",False,0
Highgate Wealth Ltd,highgate-wealth.example,Financial services,11-50,UK,Birmingham,£1m-£10m,2006,Series A,HubSpot,under £5k,"[""Google Ads""]",False,0
Kingsway Insurance Inc,kingsway-insurance.example,Financial services,51-200,US,Austin,£10m-£50m,1995,Bootstrapped,Salesforce,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,14
Stonebridge Retail Ltd,stonebridge-retail.example,Retail,201-1000,UK,Leeds,£50m-£250m,1989,Series C+,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,19
Lantern Consulting Ltd,lantern-consulting.example,Professional services,1000+,UK,Manchester,£250m+,2023,Private equity,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,75
Kingsway Recruitment Ltd,kingsway-recruitment.example,Professional services,1-10,UK,Manchester,under £1m,1996,Bootstrapped,HubSpot,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0
Ironbridge Legal GmbH,ironbridge-legal.example,Professional services,201-1000,DE,Berlin,£10m-£50m,2005,Bootstrapped,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,26
Lindenwood Academy Ltd,lindenwood-academy.example,Education,11-50,UK,Birmingham,£1m-£10m,1997,Series B,HubSpot,under £5k,"[""Google Ads""]",True,3
Vantage Data BV,vantage-data.example,Software,11-50,NL,Utrecht,£1m-£10m,2005,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",True,5
Westbrook College GmbH,westbrook-college.example,Education,11-50,DE,Munich,£1m-£10m,2006,Bootstrapped,Salesforce,none,[],True,4
Clearwater Wealth SAS,clearwater-wealth.example,Financial services,201-1000,FR,Lille,£50m-£250m,2022,Series A,Pipedrive,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",True,22
Moorland Shipping Inc,moorland-shipping.example,Logistics,51-200,US,Seattle,£10m-£50m,2011,Bootstrapped,HubSpot,under £5k,"[""Meta Ads""]",False,0
Oakridge Recruitment Inc,oakridge-recruitment.example,Professional services,11-50,US,New York,£1m-£10m,2012,Bootstrapped,Salesforce,under £5k,"[""Meta Ads""]",True,5
Pennine Engineering Ltd,pennine-engineering.example,Manufacturing,201-1000,UK,Manchester,£50m-£250m,1965,Public,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,19
Vantage Industries Inc,vantage-industries.example,Manufacturing,1-10,US,New York,under £1m,2016,Seed,Pipedrive,none,[],False,0
Kingsway Outfitters Ltd,kingsway-outfitters.example,Retail,1-10,UK,Manchester,£1m-£10m,2009,Series A,Pipedrive,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Heron Software GmbH,heron-software.example,Software,201-1000,DE,Berlin,£50m-£250m,2016,Series B,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,24
Westbrook Logistics SAS,westbrook-logistics.example,Logistics,51-200,FR,Lyon,£1m-£10m,2024,Bootstrapped,Salesforce,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,9
Dunmore Freight Ltd,dunmore-freight.example,Logistics,201-1000,UK,Edinburgh,£250m+,2007,Series C+,Salesforce,£5k-£25k,"[""Meta Ads"", ""TikTok Ads""]",True,18
Tidewater Care Ltd,tidewater-care.example,Healthcare,1-10,UK,Edinburgh,under £1m,2015,Seed,Pipedrive,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0
Meridian Works GmbH,meridian-works.example,Manufacturing,201-1000,DE,Hamburg,£50m-£250m,1991,Private equity,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,24
Yarrow Associates Inc,yarrow-associates.example,Professional services,11-50,US,Austin,£1m-£10m,2023,Series A,Pipedrive,under £5k,"[""Google Ads""]",False,0
Falcon Goods SAS,falcon-goods.example,Retail,11-50,FR,Paris,£1m-£10m,2009,Series A,Salesforce,under £5k,"[""LinkedIn Ads""]",True,5
Highgate Recruitment Ltd,highgate-recruitment.example,Professional services,51-200,UK,Edinburgh,£1m-£10m,2016,Series A,Salesforce,under £5k,"[""Meta Ads""]",False,0
Oakridge Training GmbH,oakridge-training.example,Education,51-200,DE,Hamburg,£1m-£10m,2000,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,8
Kelvin Tutors Inc,kelvin-tutors.example,Education,11-50,US,Chicago,under £1m,2015,Bootstrapped,HubSpot,none,[],True,4
Lindenwood Training BV,lindenwood-training.example,Education,11-50,NL,Utrecht,£1m-£10m,2003,Bootstrapped,Spreadsheet,under £5k,"[""Google Ads""]",True,2
Kelvin Consulting Ltd,kelvin-consulting.example,Professional services,201-1000,UK,Bristol,£50m-£250m,1993,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Westbrook Care Inc,westbrook-care.example,Healthcare,11-50,US,Seattle,£1m-£10m,1998,Bootstrapped,Spreadsheet,none,[],True,4
Meridian Manufacturing Inc,meridian-manufacturing.example,Manufacturing,1-10,US,Chicago,under £1m,2016,Seed,HubSpot,under £5k,"[""Meta Ads""]",False,0
Ironbridge Digital Ltd,ironbridge-digital.example,Software,51-200,UK,London,£10m-£50m,2009,Series A,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Hawthorn Finance Inc,hawthorn-finance.example,Financial services,1-10,US,Chicago,under £1m,2008,Bootstrapped,Pipedrive,under £5k,"[""Meta Ads""]",False,0
Silverline Data Inc,silverline-data.example,Software,201-1000,US,Austin,£10m-£50m,1999,Series C+,No CRM,under £5k,"[""Meta Ads""]",True,21
Stonebridge Digital BV,stonebridge-digital.example,Software,201-1000,NL,Eindhoven,£10m-£50m,1989,Series C+,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,20
Umber Data Ltd,umber-data.example,Software,1-10,UK,Manchester,under £1m,2009,Seed,Spreadsheet,none,[],True,1
Alder Couriers GmbH,alder-couriers.example,Logistics,11-50,DE,Frankfurt,£1m-£10m,1998,Series A,No CRM,under £5k,"[""LinkedIn Ads""]",False,0
Silverline Systems BV,silverline-systems.example,Software,1000+,NL,Amsterdam,£250m+,2014,Private equity,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,64
Valley Couriers Inc,valley-couriers.example,Logistics,51-200,US,Seattle,£10m-£50m,2022,Bootstrapped,Pipedrive,none,[],True,12
Nimbus Consulting Inc,nimbus-consulting.example,Professional services,1-10,US,Chicago,under £1m,2000,Bootstrapped,Pipedrive,under £5k,"[""Google Ads""]",False,0
Meridian Partners Ltd,meridian-partners.example,Financial services,11-50,UK,Bristol,£1m-£10m,2018,Seed,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,3
Oakridge Tutors GmbH,oakridge-tutors.example,Education,1-10,DE,Frankfurt,£1m-£10m,2015,Bootstrapped,Spreadsheet,none,[],False,0
Brightwater Advisory Ltd,brightwater-advisory.example,Professional services,201-1000,UK,Leeds,£50m-£250m,1996,Series C+,Pipedrive,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,21
Cedar Training Ltd,cedar-training.example,Education,1000+,UK,Birmingham,£250m+,2022,Series C+,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,71
Alder Pharma Inc,alder-pharma.example,Healthcare,1000+,US,San Francisco,£250m+,1992,Public,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",True,62
Inkwell Fabrication BV,inkwell-fabrication.example,Manufacturing,201-1000,NL,Rotterdam,£50m-£250m,1992,Series C+,Salesforce,under £5k,"[""TikTok Ads""]",True,17
Kestrel Couriers BV,kestrel-couriers.example,Logistics,51-200,NL,Rotterdam,£10m-£50m,2019,Series A,Pipedrive,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Ivywood Dental Ltd,ivywood-dental.example,Healthcare,51-200,UK,Edinburgh,£10m-£50m,2001,Series B,HubSpot,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0
Harbour Tutors Ltd,harbour-tutors.example,Education,11-50,UK,Manchester,£1m-£10m,2010,Bootstrapped,Pipedrive,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",False,0
Pebble Software GmbH,pebble-software.example,Software,51-200,DE,Frankfurt,£10m-£50m,1998,Series A,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Heron Clinics Ltd,heron-clinics.example,Healthcare,1-10,UK,Edinburgh,under £1m,1999,Seed,Spreadsheet,£5k-£25k,"[""LinkedIn Ads"", ""Microsoft Ads""]",False,0
Kestrel Medical GmbH,kestrel-medical.example,Healthcare,1-10,DE,Frankfurt,under £1m,2007,Bootstrapped,Spreadsheet,under £5k,"[""Microsoft Ads""]",False,0
Tidewater Labs BV,tidewater-labs.example,Software,11-50,NL,Eindhoven,£1m-£10m,2020,Series B,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Brightwater Shipping Ltd,brightwater-shipping.example,Logistics,1-10,UK,Bristol,under £1m,2023,Seed,HubSpot,under £5k,"[""Meta Ads""]",True,1
Beacon Recruitment Ltd,beacon-recruitment.example,Professional services,11-50,UK,Edinburgh,£1m-£10m,2009,Bootstrapped,Pipedrive,under £5k,"[""Google Ads""]",True,4
Jasper Goods Ltd,jasper-goods.example,Retail,201-1000,UK,Leeds,£10m-£50m,1970,Private equity,HubSpot,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,19
Valley Industries BV,valley-industries.example,Manufacturing,1-10,NL,Eindhoven,under £1m,2019,Series A,Spreadsheet,none,[],False,0
Elmstead Lending Inc,elmstead-lending.example,Financial services,201-1000,US,Boston,£50m-£250m,1990,Public,HubSpot,£100k+,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads"", ""TikTok Ads""]",False,0
Nimbus Health Inc,nimbus-health.example,Healthcare,11-50,US,Chicago,£1m-£10m,1998,Bootstrapped,Spreadsheet,under £5k,"[""Meta Ads""]",True,6
Thornbury Academy BV,thornbury-academy.example,Education,51-200,NL,Eindhoven,£10m-£50m,2000,Series B,Spreadsheet,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Pebble Logistics Ltd,pebble-logistics.example,Logistics,201-1000,UK,Birmingham,£10m-£50m,1967,Series B,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Glenmoor Components Inc,glenmoor-components.example,Manufacturing,1-10,US,Austin,£1m-£10m,2010,Bootstrapped,No CRM,none,[],False,0
Heron Tutors Ltd,heron-tutors.example,Education,1000+,UK,Birmingham,£250m+,1974,Private equity,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,69
Brightwater Tutors Ltd,brightwater-tutors.example,Education,11-50,UK,Bristol,£1m-£10m,2004,Seed,HubSpot,none,[],False,0
Foxglove Capital GmbH,foxglove-capital.example,Financial services,11-50,DE,Hamburg,under £1m,2009,Seed,HubSpot,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Highgate Health Ltd,highgate-health.example,Healthcare,1000+,UK,Bristol,£250m+,1984,Private equity,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Dovecote Stores Ltd,dovecote-stores.example,Retail,201-1000,UK,London,£50m-£250m,1976,Series B,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Nettlefield Goods Ltd,nettlefield-goods.example,Retail,51-200,UK,Manchester,£10m-£50m,2016,Series B,Pipedrive,under £5k,"[""Google Ads""]",True,9
Larkspur Outfitters SAS,larkspur-outfitters.example,Retail,1-10,FR,Lyon,under £1m,2001,Seed,Pipedrive,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Dunmore Trading Ltd,dunmore-trading.example,Retail,51-200,UK,Edinburgh,£10m-£50m,2002,Bootstrapped,Pipedrive,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Vantage Partners Inc,vantage-partners.example,Financial services,11-50,US,Chicago,£1m-£10m,1998,Seed,Pipedrive,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0
Umber Manufacturing Inc,umber-manufacturing.example,Manufacturing,201-1000,US,San Francisco,£10m-£50m,1989,Bootstrapped,HubSpot,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0
Alder Software Ltd,alder-software.example,Software,1-10,UK,Birmingham,£1m-£10m,2012,Bootstrapped,HubSpot,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0
Harbour Clinics Inc,harbour-clinics.example,Healthcare,1-10,US,Boston,under £1m,1997,Bootstrapped,Spreadsheet,none,[],False,0
Emberly Digital Ltd,emberly-digital.example,Software,11-50,UK,Edinburgh,£1m-£10m,2024,Seed,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0
Dunmore Associates Inc,dunmore-associates.example,Professional services,1000+,US,San Francisco,£250m+,2022,Bootstrapped,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""TikTok Ads""]",True,61
Quartz Legal GmbH,quartz-legal.example,Professional services,1-10,DE,Munich,under £1m,2009,Series A,Spreadsheet,under £5k,"[""LinkedIn Ads""]",False,0
Upland Labs Ltd,upland-labs.example,Software,1-10,UK,Bristol,under £1m,2016,Seed,HubSpot,under £5k,"[""Google Ads""]",False,0
Stonebridge Outfitters BV,stonebridge-outfitters.example,Retail,51-200,NL,Eindhoven,£10m-£50m,1996,Bootstrapped,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,3
Dunmore Recruitment Ltd,dunmore-recruitment.example,Professional services,11-50,UK,Edinburgh,£1m-£10m,2008,Series A,Spreadsheet,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",False,0
Elmstead Accountants Ltd,elmstead-accountants.example,Professional services,11-50,UK,Birmingham,£1m-£10m,1999,Bootstrapped,No CRM,under £5k,"[""Microsoft Ads""]",False,0
Thornbury Wealth Inc,thornbury-wealth.example,Financial services,1-10,US,Seattle,under £1m,2009,Seed,HubSpot,under £5k,"[""Meta Ads""]",False,0
Quartz Retail Ltd,quartz-retail.example,Retail,51-200,UK,London,£10m-£50m,2017,Series A,Pipedrive,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0
Cedar Wealth Ltd,cedar-wealth.example,Financial services,1-10,UK,Bristol,under £1m,2020,Bootstrapped,Pipedrive,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Kelvin Stores BV,kelvin-stores.example,Retail,11-50,NL,Amsterdam,under £1m,2016,Bootstrapped,Pipedrive,under £5k,"[""LinkedIn Ads""]",True,3
Pebble Systems Ltd,pebble-systems.example,Software,11-50,UK,Leeds,£1m-£10m,2019,Bootstrapped,Spreadsheet,under £5k,"[""Meta Ads""]",False,0
Larkspur Training BV,larkspur-training.example,Education,1-10,NL,Eindhoven,under £1m,2000,Bootstrapped,HubSpot,under £5k,"[""Meta Ads""]",False,0
Dovecote Recruitment SAS,dovecote-recruitment.example,Professional services,201-1000,FR,Toulouse,£10m-£50m,1968,Series B,No CRM,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Pebble Academy GmbH,pebble-academy.example,Education,1-10,DE,Munich,under £1m,2004,Bootstrapped,Spreadsheet,under £5k,"[""Google Ads""]",False,0
Cedar Cloud Inc,cedar-cloud.example,Software,51-200,US,New York,£1m-£10m,2006,Series A,Salesforce,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",False,0
Aurora Capital GmbH,aurora-capital.example,Financial services,201-1000,DE,Hamburg,£50m-£250m,1989,Series B,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,27
Heron Academy Inc,heron-academy.example,Education,11-50,US,Austin,£1m-£10m,2021,Bootstrapped,HubSpot,under £5k,"[""Meta Ads""]",False,0
Orchard Retail GmbH,orchard-retail.example,Retail,11-50,DE,Frankfurt,£1m-£10m,1995,Bootstrapped,Spreadsheet,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0
Rosewood Clinics GmbH,rosewood-clinics.example,Healthcare,51-200,DE,Frankfurt,£10m-£50m,2002,Bootstrapped,HubSpot,under £5k,"[""Google Ads""]",False,0
Quartz Labs Ltd,quartz-labs.example,Software,201-1000,UK,Birmingham,£50m-£250m,2003,Public,No CRM,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0
Emberly Pharma Ltd,emberly-pharma.example,Healthcare,1-10,UK,London,under £1m,2011,Bootstrapped,HubSpot,under £5k,"[""Microsoft Ads""]",True,3
Heron Advisory Ltd,heron-advisory.example,Professional services,201-1000,UK,Edinburgh,£50m-£250m,2011,Private equity,Salesforce,under £5k,"[""Microsoft Ads""]",False,0
Saltmarsh Dental Ltd,saltmarsh-dental.example,Healthcare,51-200,UK,Edinburgh,£10m-£50m,2005,Bootstrapped,Spreadsheet,none,[],True,8
Juniper Tutors Inc,juniper-tutors.example,Education,1-10,US,Austin,under £1m,1998,Bootstrapped,Pipedrive,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0
Jasper Learning Ltd,jasper-learning.example,Education,51-200,UK,Leeds,£50m-£250m,2001,Series A,HubSpot,under £5k,"[""Meta Ads""]",False,0
Bramble Dental Inc,bramble-dental.example,Healthcare,51-200,US,Austin,£10m-£50m,2019,Series A,Spreadsheet,under £5k,"[""Meta Ads""]",False,0
Willow Components Ltd,willow-components.example,Manufacturing,11-50,UK,Manchester,£1m-£10m,2018,Series A,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,6
Ashford Associates BV,ashford-associates.example,Professional services,11-50,NL,Rotterdam,£1m-£10m,2016,Series A,Pipedrive,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,2
Fernhill Shipping SAS,fernhill-shipping.example,Logistics,11-50,FR,Lyon,£1m-£10m,1999,Series A,HubSpot,under £5k,"[""Google Ads""]",False,0
Orchard Associates Inc,orchard-associates.example,Professional services,11-50,US,Seattle,£1m-£10m,2007,Seed,HubSpot,under £5k,"[""TikTok Ads""]",False,0
Stonebridge Academy SAS,stonebridge-academy.example,Education,51-200,FR,Lille,£10m-£50m,1995,Series B,Salesforce,under £5k,"[""Google Ads""]",False,0
Greystone Components Ltd,greystone-components.example,Manufacturing,201-1000,UK,London,£250m+,2018,Series C+,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,23
Lindenwood College Ltd,lindenwood-college.example,Education,1000+,UK,Bristol,£250m+,1970,Public,No CRM,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Inkwell Recruitment Ltd,inkwell-recruitment.example,Professional services,51-200,UK,Birmingham,£10m-£50m,2003,Series B,No CRM,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,8
Saltmarsh Works Inc,saltmarsh-works.example,Manufacturing,1-10,US,Chicago,under £1m,2016,Seed,Spreadsheet,under £5k,"[""Microsoft Ads""]",False,0
Clearwater Labs Inc,clearwater-labs.example,Software,201-1000,US,Austin,£50m-£250m,2016,Bootstrapped,Spreadsheet,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,13
