lead_id,is_real_business,persona,problem_specificity,urgency,brief_fit,reason,status,error,card_hash,brief_hash,prompt_version,model_id
L04067,unclear,unclear,vague,none,weak,"No company name, job title, or problem details provided. Email domain suggests shipping company, but insufficient information to qualify.",ok,,ddd16972c5f80fda06dc13d0400a0a5c4f04643490d944da81d726f8f2d5ec22,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04072,unclear,vendor,boilerplate,none,none,"Generic mission statement, no specific problem. Appears to be vendor pitching services, not a buyer seeking lead scoring.",ok,,ecd0033d0149e83820b73287ba441aabde5dc619172341d81fff9a3f768e8a48,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04076,yes,buyer,specific,researching,partial,"Real pharma company, sales rep exploring CRM-Ads sync. Pharma typically B2C/regulated; unclear if they run B2B paid ads or have inbound lead model.",ok,,8672ad70ee0344d867b985c423ed1856b19f6ec987e4770500e3a106bb3d9f7b,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04086,unclear,competitor,specific,researching,none,"Competitor researching our product. Self-employed founder with outlook email suggests personal account, not operating B2B business.",ok,,4e28a7b10848073339bd1c32804c219aa7d41b0541e853bed9af18cd82d5134a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04098,yes,buyer,specific,this_quarter,strong,"CRO at finance company with £8k quarterly budget for attribution setup. Clear problem, right persona, real business signals.",ok,,fb51173be18197b58cd1b33d4e11b7fbf0a7c3f57b720060a291c1e49e21bff3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04105,no,unclear,vague,none,none,"No company name, no job title, hotmail email, vague problem statement. Cannot verify legitimacy or business context.",ok,,bc58012dee878760e6fd1013b1b3e6da2823a7cda4c13c55c94b8300408bb910,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04108,yes,buyer,specific,none,strong,Real consulting firm with concrete lead quality problem from paid ads. Matches buyer profile perfectly.,ok,,3ef159364f7feeff0b641e5359fc21424bdb543cbe81e0da82cca22a5e5d074e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04109,unclear,buyer,specific,none,strong,"Specific problem (campaign attribution) matches our product perfectly. Real company domain suggests legitimacy, but missing company name and title raise verification concerns.",ok,,ced03bd4445f9085e3825d0c44b0473b003e8b56f0b1219ae460eebcf4ed47f6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04115,unclear,vendor,vague,this_quarter,none,"Vendor selling white-label SEO services, not a buyer. Wrong persona for EMVA's target market.",ok,,4db3ef01f8e37468394986090f47f24032304e5b9da952be9e5118483c728d19,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04118,unclear,vendor,boilerplate,none,none,Boilerplate marketing copy with no specific problem. Recruitment firm unlikely to be B2B lead buyer for ad attribution software.,ok,,802199e3c8d955a6ca8806b7bf3182e27488e10506c6816fe466b16af14b7353,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04127,yes,buyer,vague,none,partial,"Real insurance company, marketing manager is plausible buyer. No problem stated; unclear if they run paid ads or need lead scoring.",ok,,b0c468f65c46b130fcfb6914f4241efed6fd1792755acc2a222060bbe52a87a8,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04138,unclear,vendor,specific,this_quarter,none,"Vendor selling SEO services, not a B2B buyer with paid ads generating inbound leads.",ok,,f515d232308118c3638d10f4424652a7bd219df9714e3bbf3dcc9f13d6284597,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04143,unclear,unclear,specific,researching,partial,"CRM-to-ads integration is relevant, but no company name, title, or business domain raises credibility concerns.",ok,,66923769af763d9b3936498d77934e046b0e5d96937ed944a38de9e33822d879,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04146,unclear,agency_pitching,vague,none,none,"Agency pitching their landing page services, not a buyer. No company name, no ad spend details, no CRM/sales process mentioned.",ok,,b02d49e50966d40c94f543983cee969809fbf06c650f062b3e70ccbf8025b670,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04151,yes,nonprofit,specific,none,none,"Nonprofit organization seeking donations, not B2B lead generation with sales team and CRM.",ok,,3ba2441a99a4300dc497cf97177e7c41ca5765abff8a09a3ca6feeafba6d28c0,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04164,unclear,competitor,specific,none,none,"Competitor evaluating onboarding process, not a buyer. Admits building similar product.",ok,,a2d104a317cc58563ca73d5f4264edfd5d15e11bbdd52d288aecad679c2244b6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04167,unclear,job_seeker,unrelated,none,none,Job seeker asking for recruiter contact. Mentions 99 seats and 3-week timeline but unrelated to lead scoring or ad attribution.,ok,,edecc567af507d288a418ddad58c313e9d86974b886763fb6f1e7c457c655f9c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04169,unclear,buyer,vague,none,partial,"Real company name but gmail domain raises authenticity concerns. Problem is vague—no specifics on ad spend, CRM integration, or lead quality tracking.",ok,,63b12f3df931160d5f48ec25ac7ee9563bcb30077caedf1c2530aa67d8fea72c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04170,yes,competitor,specific,researching,none,Competitor researching our product. Admits building similar solution. Not a buyer.,ok,,454af7287cb64590b2f9841a3f119be6423698822018466ac51b560ce93d9f81,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04174,yes,buyer,vague,none,partial,"Real B2B company, marketing leader, but problem stated vaguely. No mention of lead scoring, attribution to revenue, or ad platform bidding.",ok,,c7cd43b2b064db4da528a5286b755b837fe2f5770a7332087f71659345f934be,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04176,yes,buyer,specific,now,strong,"Real transport company with £35k/month ad spend, concrete attribution problem, and clear revenue tracking need.",ok,,7516cb761221e220a7ea09f9c900299e38611a6eddd663591f4989747dff18d3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04190,no,student,unrelated,none,none,"Student with no company, no problem statement, and no business context. Clear deal-breaker.",ok,,9a42edc586dd2bfda42bf934e367f0a1d025fbd3a7ca142351ae8f6b5b10d22b,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04192,yes,agency_pitching,boilerplate,none,none,"Agency pitching digital transformation services. Not a buyer of lead scoring. Boilerplate marketing copy, no concrete problem.",ok,,9ddc1a8b3297ed94cc323ab012392348ca21bb38aaee1443fedf8d1660916d2e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04198,unclear,job_seeker,vague,none,none,"Job seeker asking for recruiter contact, not evaluating product for their business.",ok,,63056645e7899f6c7c46e5754d26a45082638dbf9abc51d07655a4682ff909dd,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04201,yes,buyer,vague,none,partial,"Real B2B company with plausible manufacturing name, but no problem stated and generic job title suggests low decision-making authority.",ok,,fdbbd40406075b49f445cfbcc0d2d91df0360a753ce241ef3205266968433f46,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04204,unclear,unclear,vague,none,weak,"Minimal information provided. Only 'Interesse' (interest) stated, no company name, job title, or problem details. Email domain suggests a real business but insufficient data to qualify.",ok,,fb4ea9714e47d9239ce8735e20ddde6f45700c9068a3b41ec671ca20b52bd301,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04213,yes,buyer,specific,none,partial,"Real care company with LinkedIn ad spend problem, but no company name/title provided. Unclear if they have sales team and CRM.",ok,,dd9900dd7bd67af3f97d8dbd60056757d6fabbef4b0062f3f88cbffc1815384c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04218,unclear,buyer,vague,none,weak,Healthcare clinic unlikely to have B2B sales process or paid ad spend model matching EMVA's typical customer.,ok,,6bb4a2712612adc619bab9ed327bf8076b3dba4e4a642176ebb77317ef346d6a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04231,yes,buyer,specific,none,strong,VP Marketing at manufacturing company with concrete attribution problem: identifying high-quality leads by campaign. Perfect buyer profile.,ok,,3e73e71818e85e81075b2a111b694b601942e45b58a5cbb5ae3c40a60e001bbf,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04233,unclear,job_seeker,specific,none,none,"Job seeker asking about employment, not evaluating product for their company. Real problem stated but wrong intent.",ok,,dc0732dbff59d8a9ece7202c3abfbc1076bd3ad480d7837a243b9fc0e87b7c21,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04234,unclear,buyer,specific,none,partial,"Concrete problem (Meta lead quality) and right persona, but no company name raises credibility concerns. Could be real or test submission.",ok,,639aad32a20ce406566617606660744fcf4b93cf3f01f72b09b2f4184b64e353,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04235,yes,buyer,specific,now,weak,"Real nonprofit with concrete timeline, but nonprofits rarely fit B2B lead scoring model; no paid ads mentioned.",ok,,f68787fc5792fd7d586fe193aa8164ef38b513aa1393a29e6b5e657c779fc98f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04238,yes,competitor,vague,none,none,Competitor researching our product. States similar solution exists. Not a buyer evaluating for their own use.,ok,,74f844c1e50adcbf76e2026cd0d45fd9b723d43da8fbe9285ad409241ce17a93,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04240,yes,buyer,specific,researching,strong,"Real engineering company with concrete lead quality tracking problem. Missing job title and company name details, but domain suggests legitimate B2B business.",ok,,c48c85d619fa62c83a2b12ba876d6702f14575189ed45b0b51149f6400815349,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04257,yes,buyer,specific,this_quarter,partial,Real B2B company with contract renewal deadline (January) and team size mentioned. Unclear if they run paid ads or have sales-driven model.,ok,,c6ae733acd59996bd289ff03662c41155fb2022542ec48dd7c5b2cac2c268097,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04288,unclear,unclear,boilerplate,none,weak,"No company name, job title, or specific problem stated. Generic interest only. Email domain suggests a business but insufficient detail to qualify.",ok,,52f8483c1b9acb98af78de77c8fa78a3eea0becd68cdc7ebb8097a4faa26b211,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04308,yes,buyer,specific,researching,strong,"Marketing Manager at health company seeking campaign-to-lead-quality attribution. Concrete problem, right persona, plausible ad spender.",ok,,a2f543c287dd0117bcf235210f1a8f9f35585bbf52647b06128117d5a60da01d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04316,unclear,unclear,specific,this_quarter,partial,"Specific problem and deadline, but no company name, job title, or business email raises authenticity concerns.",ok,,a5d1d764be6487fa54c55232abe53de7b0eda55b04f6195e9daf8321f5332e1a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04317,unclear,buyer,vague,none,partial,"Sales rep at legal firm mentions LinkedIn spend but lacks specifics on attribution, lead quality, or CRM integration. Vague problem statement.",ok,,1c984448a0db1132aab9341cac944e4832189b4273f6ea4a1e33b027adf9de0f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04330,yes,buyer,specific,researching,partial,"Real recruitment firm with CRM-to-ads integration need, but recruitment may not fit typical B2B lead gen ad spend model.",ok,,85f30ad74a54bae8efa6cf509ea348864ebbb360a29e4d3238274df9dee1ae3f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04331,unclear,buyer,specific,none,strong,"Concrete ad spend and attribution problem, but no company name and hotmail email raise verification concerns.",ok,,507473ce99da645d54d8083d381546f38da4e37914a907cd48ff3a8fe36a6da5,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04334,unclear,buyer,vague,none,partial,"German company, relevant role, but 'mehr Infos bitte' (more info please) is not a problem statement. iCloud email raises authenticity concerns.",ok,,631a5d4412d3af87f9f1786b1cd31fc43f98da23830d7cf16c754fbc21ab6488,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04337,yes,buyer,vague,none,partial,"Real B2B company, right persona, but problem statement lacks specificity on current tracking gaps or ad spend details.",ok,,3380a8fb355e65fc3baf5d56b7dce345daf6e76ab9085b01ae8525c35624e496,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04338,yes,buyer,vague,none,weak,Dental practice unlikely to run paid ads or have B2B sales process. Problem statement too minimal.,ok,,9f892f6b039c9192a49665a3f127ff7f60751ddabddc8af4356ae895b5f379cb,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04350,unclear,unclear,vague,none,weak,Vague problem statement ('more info') provides no concrete issue. Company name appears fabricated (example domain). Cannot assess fit.,ok,,1de63969f78291c5cc7fd22b44d764c2c8bfbbd61c1f5682a58f45e1ba93ce13,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04361,yes,competitor,specific,researching,none,Competitor researching ad-scoring for their own startup. Not a buyer of our service.,ok,,1852f351c2bf35d31f00b8f6575f0300202d13195bcb10f35c454b11e53e95e9,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04362,unclear,unclear,vague,none,weak,"Minimal information provided. 'Orice' is unclear/misspelled. No company name, title, or problem details. Email domain suggests engineering firm but insufficient evidence of paid advertising or lead generation pain.",ok,,42c49ed892245ffaf552b7655f30a64fdb7d8cd3a9b1677fb0e4c41193293a7f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04379,yes,buyer,specific,researching,strong,"Real B2B company exploring CRM-to-ads integration, core EMVA use case. Operations Manager suggests established sales process.",ok,,8ad3cf3df8113263dfe2afb26edfe2a0029364d43c89f74cc767b188088f3b33,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04382,unclear,agency_pitching,boilerplate,none,none,"Boilerplate marketing copy with no specific problem. Hotmail email suggests personal account, not company domain. Unclear if real business.",ok,,29115d831a2f9bb37f7c4e844049358d7b143785cdb1169fcfa87c32d23dd2c9,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04388,yes,buyer,specific,researching,strong,Operations Manager at real B2B SaaS company with concrete campaign attribution problem—core EMVA use case.,ok,,e126601aaf185efee9087adfaa1d78c9728b21d12ad149db4b2a873806c497b4,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04396,yes,job_seeker,vague,none,none,"Job seeker asking to share CV with recruiter, not evaluating product for their company.",ok,,1be7f2b411ecd373895a6562afebe53a7fc95a41c5efff0c89f0383449439ec6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04407,yes,vendor,boilerplate,none,none,"Vendor pitching their B2B contact list service to us, not a buyer of our lead scoring product.",ok,,fe1e6c0f330a1d34c02f5b0cedf7d87f037891f64fa923f9c44e79709d168f41,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04410,no,unclear,vague,none,none,"No company name, no job title, no problem description. Hotmail domain suggests personal account, not business.",ok,,42e1c8d3c03ab990d1e621847b187c20985a25d8255fff5b94d293cf44af215e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04411,unclear,nonprofit,specific,none,none,"Nonprofit foundation, not B2B company with sales team. No paid ad spend or lead generation mentioned.",ok,,fc5df2bc28af7e35dd1c9edc04531beb9cbf8c889027dc6a63dcea52f3aa9a3a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04416,unclear,unclear,vague,none,partial,"Relevant problem but no company name, job title, or business email. Cannot verify if real B2B business with paid ads.",ok,,c75c671b516743267295ec497e4bb63fe537817b195157d8f855b3480a7203c7,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04419,unclear,buyer,vague,none,weak,Courier company unlikely to have B2B sales process or paid ad attribution needs. Vague problem statement. Assistant-level role suggests low decision authority.,ok,,8ec310d09540ad57759bf591524f2f041c5d7b308e975a6c35386319904ab23d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04425,yes,buyer,specific,this_quarter,none,"Charity with grant funding, not B2B paid ads buyer. No paid advertising mentioned.",ok,,a2ed1a25c8940d732b695046e169fc6235dd56a3084b2a284a541b796bc1e2b7,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04432,unclear,buyer,specific,this_quarter,partial,"Specific lead scoring need and Q3 deadline, but hotmail domain and coordinator title suggest personal account, not company email.",ok,,70f82583562adb9e724c11e7207aed74bc51e03e7f6cb40cd94c28dddc2d89ce,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
