company_name,domain,sector,employee_band,country,hq_city,annual_revenue_band,founded_year,funding_stage,crm_platform,monthly_ad_spend_band,ad_platforms,is_hiring,open_roles,emitted_domain,domain_in_companies_csv
Norfolk Software Ltd,norfolk-software.example,Software,11-50,UK,Edinburgh,£1m-£10m,2016,Bootstrapped,HubSpot,none,[],False,0,norfolk-software.example,True
Hawthorn Partners Inc,hawthorn-partners.example,Financial services,51-200,US,Seattle,£10m-£50m,2023,Series B,HubSpot,none,[],True,8,hawthorn-partners.example,True
Keystone Accountants Inc,keystone-accountants.example,Professional services,201-1000,US,San Francisco,£50m-£250m,2014,Series A,HubSpot,£5k-£25k,"[""Google Ads"", ""TikTok Ads""]",False,0,keystone-accountants.example,True
Ivywood Freight BV,ivywood-freight.example,Logistics,51-200,NL,Rotterdam,£10m-£50m,2004,Seed,Spreadsheet,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",False,0,ivywood-freight.example,True
Vantage Finance GmbH,vantage-finance.example,Financial services,1-10,DE,Munich,under £1m,2009,Seed,HubSpot,under £5k,"[""Microsoft Ads""]",False,0,vantage-finance.example,True
Foxglove Couriers SAS,foxglove-couriers.example,Logistics,51-200,FR,Lille,£50m-£250m,2004,Series A,No CRM,under £5k,"[""Meta Ads""]",False,0,foxglovecour-group.example,False
Hawthorn Goods GmbH,hawthorn-goods.example,Retail,11-50,DE,Frankfurt,£1m-£10m,2015,Seed,HubSpot,under £5k,"[""Meta Ads""]",True,3,hawthorn-goods.example,True
Zephyr Associates Ltd,zephyr-associates.example,Professional services,51-200,UK,London,£10m-£50m,2010,Series B,Salesforce,under £5k,"[""Meta Ads""]",False,0,zephyr-associates.example,True
Yarrow Freight Inc,yarrow-freight.example,Logistics,11-50,US,San Francisco,£1m-£10m,2012,Series A,HubSpot,under £5k,"[""LinkedIn Ads""]",False,0,yarrowfrei-group.example,False
Upland Transport Inc,upland-transport.example,Logistics,51-200,US,Chicago,£1m-£10m,1998,Series A,Pipedrive,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,9,upland-transport.example,True
Silverline Trading Ltd,silverline-trading.example,Retail,11-50,UK,Birmingham,£1m-£10m,2002,Bootstrapped,Spreadsheet,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0,silverline-trading.example,True
Aurora Goods GmbH,aurora-goods.example,Retail,1-10,DE,Berlin,under £1m,2019,Seed,No CRM,under £5k,"[""Meta Ads""]",False,0,aurora-goods.example,True
Thornbury Education SAS,thornbury-education.example,Education,51-200,FR,Toulouse,£10m-£50m,2006,Bootstrapped,Spreadsheet,under £5k,"[""LinkedIn Ads""]",True,13,thornbury-education.example,True
Emberly Couriers Ltd,emberly-couriers.example,Logistics,1-10,UK,Leeds,under £1m,2022,Bootstrapped,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,emberlycour-group.example,False
Greystone Capital SAS,greystone-capital.example,Financial services,11-50,FR,Lyon,£1m-£10m,2001,Seed,Pipedrive,none,[],True,2,greystone-capital.example,True
Nettlefield Health Ltd,nettlefield-health.example,Healthcare,201-1000,UK,London,£50m-£250m,1995,Series B,HubSpot,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,14,nettlefieldheal-group.example,False
Upland Haulage Ltd,upland-haulage.example,Logistics,1000+,UK,London,£250m+,1979,Bootstrapped,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,73,uplandhaul-group.example,False
Ashford Care SAS,ashford-care.example,Healthcare,51-200,FR,Lille,£10m-£50m,2007,Series C+,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",True,11,ashford-care.example,True
Hawthorn Lending Ltd,hawthorn-lending.example,Financial services,11-50,UK,Bristol,£1m-£10m,1999,Bootstrapped,HubSpot,under £5k,"[""LinkedIn Ads""]",True,6,hawthorn-lending.example,True
Oakridge Systems GmbH,oakridge-systems.example,Software,11-50,DE,Munich,£1m-£10m,2024,Seed,HubSpot,under £5k,"[""Meta Ads""]",True,4,oakridge-systems.example,True
Quayside Haulage Ltd,quayside-haulage.example,Logistics,51-200,UK,Edinburgh,£10m-£50m,2022,Bootstrapped,Salesforce,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",True,9,quaysidehaul-group.example,False
Greystone Logistics Ltd,greystone-logistics.example,Logistics,51-200,UK,London,£10m-£50m,2012,Bootstrapped,Salesforce,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0,greystone-logistics.example,True
Glenmoor Fabrication Ltd,glenmoor-fabrication.example,Manufacturing,51-200,UK,Leeds,£10m-£50m,2010,Seed,Salesforce,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,13,glenmoor-fabrication.example,True
Alder Haulage Ltd,alder-haulage.example,Logistics,51-200,UK,Birmingham,£10m-£50m,2003,Series A,HubSpot,£5k-£25k,"[""Meta Ads"", ""TikTok Ads""]",True,12,alder-haulage.example,True
Dunmore Outfitters SAS,dunmore-outfitters.example,Retail,51-200,FR,Paris,£10m-£50m,2005,Bootstrapped,No CRM,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0,dunmore-outfitters.example,True
Oakridge Health Inc,oakridge-health.example,Healthcare,11-50,US,Boston,£1m-£10m,2011,Bootstrapped,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,oakridgeheal-group.example,False
Meridian Data Inc,meridian-data.example,Software,51-200,US,Seattle,£50m-£250m,2010,Series B,HubSpot,£25k-£100k,"[""Meta Ads"", ""Microsoft Ads"", ""TikTok Ads""]",False,0,meridian-data.example,True
Emberly Consulting GmbH,emberly-consulting.example,Professional services,1-10,DE,Hamburg,under £1m,2020,Seed,Pipedrive,under £5k,"[""Meta Ads""]",False,0,emberly-consulting.example,True
Dunmore Care SAS,dunmore-care.example,Healthcare,11-50,FR,Toulouse,£1m-£10m,2020,Bootstrapped,Salesforce,under £5k,"[""Microsoft Ads""]",False,0,dunmorecare-group.example,False
Ivywood Industries BV,ivywood-industries.example,Manufacturing,1-10,NL,Rotterdam,under £1m,2022,Seed,No CRM,£5k-£25k,"[""LinkedIn Ads"", ""Microsoft Ads""]",False,0,ivywoodindu-group.example,False
Pennine Trading BV,pennine-trading.example,Retail,1-10,NL,Rotterdam,£1m-£10m,2013,Seed,Spreadsheet,under £5k,"[""Google Ads""]",False,0,pennine-trading.example,True
Redwood Freight BV,redwood-freight.example,Logistics,201-1000,NL,Rotterdam,£50m-£250m,1994,Series C+,Spreadsheet,£5k-£25k,"[""LinkedIn Ads"", ""Microsoft Ads""]",True,12,redwood-freight.example,True
Inkwell Goods Inc,inkwell-goods.example,Retail,1-10,US,Seattle,under £1m,2019,Seed,Pipedrive,none,[],False,0,inkwell-goods.example,True
Thornbury Engineering Ltd,thornbury-engineering.example,Manufacturing,1-10,UK,Bristol,under £1m,2015,Bootstrapped,Pipedrive,under £5k,"[""Microsoft Ads""]",False,0,thornbury-engineering.example,True
Keystone Tutors Inc,keystone-tutors.example,Education,201-1000,US,Austin,£50m-£250m,1979,Bootstrapped,HubSpot,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0,keystone-tutors.example,True
Stonebridge Academy Ltd,stonebridge-academy.example,Education,11-50,UK,Leeds,£1m-£10m,2017,Seed,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,stonebridge-academy.example,True
Nimbus Logistics Inc,nimbus-logistics.example,Logistics,1-10,US,Boston,under £1m,1997,Bootstrapped,HubSpot,none,[],False,0,nimbus-logistics.example,True
Ashford Partners GmbH,ashford-partners.example,Financial services,1000+,DE,Munich,£250m+,1984,Series C+,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,ashfordpart-group.example,False
Northwind Learning Ltd,northwind-learning.example,Education,11-50,UK,Bristol,£1m-£10m,2000,Seed,HubSpot,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,northwind-learning.example,True
Kelvin Dental GmbH,kelvin-dental.example,Healthcare,1-10,DE,Munich,under £1m,2002,Bootstrapped,HubSpot,under £5k,"[""Google Ads""]",False,0,kelvin-dental.example,True
Willow Medical SAS,willow-medical.example,Healthcare,1-10,FR,Lyon,under £1m,2024,Seed,Spreadsheet,under £5k,"[""Google Ads""]",True,1,willow-medical.example,True
Orchard Goods Ltd,orchard-goods.example,Retail,11-50,UK,Manchester,£1m-£10m,2004,Seed,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,orchard-goods.example,True
Hawthorn Trading Ltd,hawthorn-trading.example,Retail,201-1000,UK,Bristol,£50m-£250m,2007,Bootstrapped,Salesforce,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0,hawthorn-trading.example,True
Vantage Training Inc,vantage-training.example,Education,51-200,US,Seattle,£10m-£50m,1995,Bootstrapped,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,vantage-training.example,True
Moorland Goods GmbH,moorland-goods.example,Retail,1-10,DE,Munich,under £1m,2002,Bootstrapped,Spreadsheet,under £5k,"[""Google Ads""]",False,0,moorland-goods.example,True
Highgate Legal Ltd,highgate-legal.example,Professional services,11-50,UK,Birmingham,£1m-£10m,2010,Bootstrapped,No CRM,none,[],False,0,highgatelega-group.example,False
Willow Retail Inc,willow-retail.example,Retail,11-50,US,San Francisco,£1m-£10m,1997,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,4,willow-retail.example,True
Fernhill Finance Ltd,fernhill-finance.example,Financial services,11-50,UK,Leeds,£1m-£10m,2005,Bootstrapped,Spreadsheet,none,[],False,0,fernhillfina-group.example,False
Saltmarsh Transport SAS,saltmarsh-transport.example,Logistics,1-10,FR,Lyon,under £1m,1999,Series A,Pipedrive,none,[],False,0,saltmarsh-transport.example,True
Fernhill Trading BV,fernhill-trading.example,Retail,201-1000,NL,Amsterdam,£250m+,2017,Series B,Salesforce,£5k-£25k,"[""Google Ads"", ""TikTok Ads""]",True,16,fernhill-trading.example,True
Westbrook Medical SAS,westbrook-medical.example,Healthcare,1-10,FR,Lyon,under £1m,1995,Bootstrapped,Pipedrive,none,[],False,0,westbrook-medical.example,True
Keystone Couriers Inc,keystone-couriers.example,Logistics,51-200,US,New York,£10m-£50m,2024,Series C+,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,9,keystone-couriers.example,True
Quayside Software BV,quayside-software.example,Software,1-10,NL,Amsterdam,under £1m,2022,Bootstrapped,HubSpot,none,[],False,0,quaysidesoft-group.example,False
Rosewood College GmbH,rosewood-college.example,Education,1-10,DE,Munich,under £1m,2004,Bootstrapped,Spreadsheet,£5k-£25k,"[""Microsoft Ads"", ""TikTok Ads""]",False,0,rosewood-college.example,True
Oldfield Accountants Inc,oldfield-accountants.example,Professional services,1-10,US,New York,under £1m,2009,Bootstrapped,HubSpot,none,[],False,0,oldfield-accountants.example,True
Fernhill Academy Inc,fernhill-academy.example,Education,1-10,US,Boston,under £1m,2024,Seed,Spreadsheet,under £5k,"[""Meta Ads""]",False,0,fernhill-academy.example,True
Upland Tutors Ltd,upland-tutors.example,Education,51-200,UK,London,£10m-£50m,2020,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,17,upland-tutors.example,True
Northwind Trading Ltd,northwind-trading.example,Retail,11-50,UK,London,£1m-£10m,2019,Seed,No CRM,none,[],True,4,northwindtrad-group.example,False
Umber Academy Inc,umber-academy.example,Education,201-1000,US,San Francisco,£50m-£250m,1977,Series B,Salesforce,none,[],True,15,umber-academy.example,True
Dunmore Software Inc,dunmore-software.example,Software,51-200,US,Boston,£10m-£50m,2014,Series A,No CRM,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,12,dunmoresoft-group.example,False
Kelvin Works Inc,kelvin-works.example,Manufacturing,1-10,US,Chicago,under £1m,2018,Bootstrapped,No CRM,none,[],False,0,kelvinwork-group.example,False
Riverside Academy GmbH,riverside-academy.example,Education,201-1000,DE,Frankfurt,£50m-£250m,1994,Series C+,HubSpot,none,[],False,0,riverside-academy.example,True
Tamarind Stores BV,tamarind-stores.example,Retail,11-50,NL,Utrecht,£1m-£10m,2004,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0,tamarind-stores.example,True
Heron Tutors Ltd,heron-tutors.example,Education,51-200,UK,Bristol,£50m-£250m,2015,Bootstrapped,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,6,heron-tutors.example,True
Willow Care Ltd,willow-care.example,Healthcare,11-50,UK,Edinburgh,£1m-£10m,1996,Series A,Pipedrive,none,[],False,0,willow-care.example,True
Dunmore Logistics GmbH,dunmore-logistics.example,Logistics,201-1000,DE,Berlin,£50m-£250m,2008,Series B,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,29,dunmore-logistics.example,True
Evergreen Advisory Ltd,evergreen-advisory.example,Professional services,1-10,UK,Leeds,under £1m,1995,Seed,Spreadsheet,under £5k,"[""Meta Ads""]",False,0,evergreen-advisory.example,True
Emberly Manufacturing Ltd,emberly-manufacturing.example,Manufacturing,11-50,UK,Edinburgh,£1m-£10m,1996,Series A,No CRM,under £5k,"[""LinkedIn Ads""]",False,0,emberly-manufacturing.example,True
Nimbus Manufacturing GmbH,nimbus-manufacturing.example,Manufacturing,1-10,DE,Frankfurt,under £1m,2022,Bootstrapped,Pipedrive,none,[],False,0,nimbus-manufacturing.example,True
Rosewood Lending Inc,rosewood-lending.example,Financial services,11-50,US,New York,£1m-£10m,2010,Bootstrapped,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,rosewoodlend-group.example,False
Valley Systems Inc,valley-systems.example,Software,51-200,US,Seattle,£10m-£50m,2023,Series B,HubSpot,£5k-£25k,"[""Microsoft Ads"", ""TikTok Ads""]",True,8,valleysyst-group.example,False
Norfolk Training Ltd,norfolk-training.example,Education,11-50,UK,Manchester,£1m-£10m,2017,Bootstrapped,Pipedrive,£5k-£25k,"[""LinkedIn Ads"", ""Microsoft Ads""]",False,0,norfolktrai-group.example,False
Westbrook Insurance BV,westbrook-insurance.example,Financial services,1-10,NL,Utrecht,under £1m,2002,Seed,HubSpot,under £5k,"[""LinkedIn Ads""]",False,0,westbrook-insurance.example,True
Westbrook Systems Ltd,westbrook-systems.example,Software,11-50,UK,Birmingham,£1m-£10m,1997,Bootstrapped,HubSpot,none,[],False,0,westbrook-systems.example,True
Bluebell Training Ltd,bluebell-training.example,Education,1-10,UK,Birmingham,under £1m,2024,Bootstrapped,HubSpot,under £5k,"[""Microsoft Ads""]",True,1,bluebell-training.example,True
Juniper Lending Ltd,juniper-lending.example,Financial services,11-50,UK,Bristol,£1m-£10m,2009,Series A,HubSpot,under £5k,"[""Meta Ads""]",False,0,juniper-lending.example,True
Upland Trading Ltd,upland-trading.example,Retail,11-50,UK,Leeds,£1m-£10m,2017,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""TikTok Ads""]",False,0,upland-trading.example,True
Bramble Accountants SAS,bramble-accountants.example,Professional services,1-10,FR,Toulouse,£1m-£10m,2005,Bootstrapped,Spreadsheet,under £5k,"[""Google Ads""]",False,0,bramble-accountants.example,True
Redwood Associates SAS,redwood-associates.example,Professional services,201-1000,FR,Toulouse,£50m-£250m,2002,Private equity,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,27,redwoodasso-group.example,False
Quayside Legal Inc,quayside-legal.example,Professional services,1000+,US,Boston,£250m+,1984,Bootstrapped,HubSpot,under £5k,"[""LinkedIn Ads""]",True,59,quayside-legal.example,True
Tamarind Fabrication Ltd,tamarind-fabrication.example,Manufacturing,201-1000,UK,Edinburgh,£50m-£250m,2011,Series B,Salesforce,under £5k,"[""Meta Ads""]",True,18,tamarind-fabrication.example,True
Bluebell Fabrication GmbH,bluebell-fabrication.example,Manufacturing,201-1000,DE,Hamburg,£50m-£250m,1986,Private equity,Salesforce,£5k-£25k,"[""Microsoft Ads"", ""TikTok Ads""]",True,14,bluebell-fabrication.example,True
Foxglove Medical BV,foxglove-medical.example,Healthcare,1-10,NL,Rotterdam,under £1m,1998,Bootstrapped,Spreadsheet,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,1,foxglove-medical.example,True
Valley Industries Inc,valley-industries.example,Manufacturing,201-1000,US,San Francisco,£10m-£50m,1966,Public,HubSpot,none,[],True,18,valley-industries.example,True
Yarrow Outfitters Inc,yarrow-outfitters.example,Retail,1-10,US,Seattle,under £1m,2000,Seed,No CRM,none,[],False,0,yarrowoutf-group.example,False
Larkspur Works BV,larkspur-works.example,Manufacturing,1000+,NL,Rotterdam,£250m+,1991,Private equity,Salesforce,£5k-£25k,"[""Google Ads"", ""TikTok Ads""]",False,0,larkspur-works.example,True
Glenmoor Systems SAS,glenmoor-systems.example,Software,1-10,FR,Lyon,under £1m,2010,Bootstrapped,HubSpot,none,[],False,0,glenmoor-systems.example,True
Fernhill College Inc,fernhill-college.example,Education,51-200,US,San Francisco,£10m-£50m,2007,Series B,HubSpot,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,10,fernhill-college.example,True
Elmstead Industries SAS,elmstead-industries.example,Manufacturing,1000+,FR,Toulouse,£250m+,1978,Public,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0,elmstead-industries.example,True
Aurora Software GmbH,aurora-software.example,Software,1-10,DE,Hamburg,under £1m,2023,Seed,No CRM,none,[],False,0,aurora-software.example,True
Jasper Training Ltd,jasper-training.example,Education,11-50,UK,Birmingham,£10m-£50m,1997,Bootstrapped,HubSpot,none,[],False,0,jasper-training.example,True
Cobalt Advisory Ltd,cobalt-advisory.example,Professional services,51-200,UK,Birmingham,£50m-£250m,2015,Series C+,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,cobaltadvi-group.example,False
Brightwater Engineering Inc,brightwater-engineering.example,Manufacturing,11-50,US,San Francisco,under £1m,2022,Series A,HubSpot,under £5k,"[""LinkedIn Ads""]",False,0,brightwaterengi-group.example,False
Dunmore Cloud Inc,dunmore-cloud.example,Software,1-10,US,New York,under £1m,2024,Bootstrapped,Pipedrive,none,[],True,2,dunmoreclou-group.example,False
Valley Freight Ltd,valley-freight.example,Logistics,1-10,UK,Manchester,under £1m,2017,Seed,Salesforce,under £5k,"[""Google Ads""]",False,0,valley-freight.example,True
Granite Finance Ltd,granite-finance.example,Financial services,11-50,UK,Bristol,£1m-£10m,2007,Seed,Salesforce,under £5k,"[""Meta Ads""]",False,0,granite-finance.example,True
Inkwell Wealth Ltd,inkwell-wealth.example,Financial services,201-1000,UK,Bristol,£50m-£250m,1987,Series C+,HubSpot,under £5k,"[""Meta Ads""]",False,0,inkwell-wealth.example,True
Quayside Retail Ltd,quayside-retail.example,Retail,1-10,UK,Edinburgh,under £1m,2022,Bootstrapped,Pipedrive,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,quayside-retail.example,True
Cobalt Learning SAS,cobalt-learning.example,Education,1-10,FR,Paris,under £1m,2018,Bootstrapped,Spreadsheet,none,[],True,3,cobaltlear-group.example,False
Umber Manufacturing Ltd,umber-manufacturing.example,Manufacturing,11-50,UK,Bristol,£1m-£10m,2002,Series A,Spreadsheet,none,[],True,4,umber-manufacturing.example,True
Riverside Pharma Inc,riverside-pharma.example,Healthcare,51-200,US,Seattle,£50m-£250m,2022,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,6,riversidephar-group.example,False
Orchard Software SAS,orchard-software.example,Software,11-50,FR,Lyon,£1m-£10m,2010,Bootstrapped,HubSpot,under £5k,"[""LinkedIn Ads""]",False,0,orchardsoft-group.example,False
